-3.14 0.908354219658425
-2.94 0.9065196820305867
-2.7399999999999998 0.9037338313406008
-2.5399999999999996 0.8994681338059597
-2.3399999999999994 0.8928588135953298
-2.1399999999999992 0.8824487780756544
-1.9399999999999993 0.8656917750948557
-1.7399999999999993 0.8379966668763037
-1.5399999999999994 0.7910110642836397
-1.3399999999999994 0.7103834411933976
-1.1399999999999995 0.5767408280567635
-0.9399999999999995 0.38179390899549853
-0.7399999999999995 0.16102220212945567
-0.5399999999999996 -0.012725071641934097
-0.3399999999999996 -0.09058502159390863
-0.13999999999999957 -0.06370835201536694
0.06000000000000044 0.06049777629804827
0.26000000000000045 0.25125730951612746
0.46000000000000046 0.44759246317341717
0.6600000000000005 0.6061184365905715
0.8600000000000005 0.7405783860153087
1.0600000000000005 0.8842900654063998
1.2600000000000005 0.9741534513531773
1.4600000000000004 0.9947382871333038
1.6600000000000004 0.9977690064246083
1.8600000000000003 0.9972477860730349
2.0600000000000005 0.9912323081664155
2.2600000000000007 0.9577140167243099
2.460000000000001 0.822044812799007
2.660000000000001 0.5102181028187212
2.860000000000001 0.12497885225519803
3.0600000000000014 -0.17800607527703785
3.2600000000000016 -0.3705378356532234
3.4600000000000017 -0.48594956423382607
3.660000000000002 -0.5554838001777823
3.860000000000002 -0.5983179273074872
4.060000000000002 -0.6253047511708213
4.2600000000000025 -0.6426192364487839
4.460000000000003 -0.6538787509677395
4.660000000000003 -0.6612712264861795
4.860000000000003 -0.6661571995872634
5.060000000000003 -0.6694013037216855
5.260000000000003 -0.6715619671517544
5.4600000000000035 -0.6730040565744722
5.660000000000004 -0.6739679143882216
5.860000000000004 -0.6746127488100562
6.060000000000004 -0.6750444289307012
6.260000000000004 -0.6753335388439524
